-8.2762	1.3831	3.7382	-0.57245	-0.10905
-15.796	-2.6645	-0.34818	0.11108	1.428
-17.589	-1.8674	5.6126	-2.3268	0.59726
-15.123	-2.561	5.6777	4.8693	-2.7961
-15.082	-1.2367	5.9193	0.52757	-1.2151
-15.856	-3.8831	5.9832	4.0941	-1.1713
-9.8941	0.1254	-1.2827	1.4111	-0.71323
-13.797	0.21194	4.7086	-1.8329	-1.9321
-21.358	-4.1025	3.6146	0.99727	-1.4421
-18.274	-2.7409	6.2846	-2.5497	2.1049
-19.381	-3.8566	1.6704	1.0753	-2.5798
-6.5008	3.2206	1.1704	0.090771	-2.056
-18.817	-2.6531	2.9774	-0.50306	0.36624
-12.035	-2.0428	2.3398	6.6871	-1.8445
-26.377	-7.0398	0.35452	-3.408	-3.5508
-22.494	-4.9619	0.67006	-4.1099	-3.1362
-14.068	1.0815	5.2459	-0.94241	-2.1753
-17.149	-2.2144	0.51782	0.63957	-3.3327
-21.286	-0.78505	2.3174	-6.1163	-1.972
-21.281	-4.8063	-1.353	-0.17852	0.15318
-17.034	-2.0226	1.2507	-3.412	2.873
-16.896	-1.3563	-0.54162	-2.0743	2.3215
-18.271	-3.5831	5.1127	2.208	3.068
-19.467	-5.4566	4.9896	0.32269	-0.45367
-8.9402	3.492	7.302	-0.015396	-2.4052
-16.929	-2.2009	-1.0034	0.41321	0.3378
-18.256	-1.6197	4.5513	4.428	-1.7031
-11.518	1.8146	0.72628	3.138	-2.4308
-13.324	0.47265	-1.7627	1.5288	1.7928
-19.128	-2.1507	-1.7747	2.6595	-1.5319
-15.911	0.6555	2.2565	1.6596	-0.52256
-15.513	0.67084	6.0198	-1.929	-2.066
-14.336	1.5453	5.2093	0.92687	-3.3933
-17.222	-0.9883	3.3915	2.5499	1.5303
-18.135	0.65179	-1.5426	-3.9382	-1.8512
-17.001	3.3419	4.1384	-3.5763	-1.174
-19.075	-0.48173	6.3336	-3.0513	5.6835
-13.283	2.0842	-0.78098	0.64349	1.112
-20.786	0.71723	5.8805	-5.151	4.8222
-11.818	3.0567	0.47881	-1.0704	3.1907
-17.95	-1.5235	-4.3812	3.5959	1.0612
-20.687	-0.87555	-3.3364	1.8032	-3.4014
-24.34	-2.2898	2.5861	0.26393	-1.1505
-21.397	-0.29432	1.1857	-1.0871	-0.88421
-15.324	2.2242	2.8466	0.78026	0.66715
-20.235	-1.6733	0.30806	2.016	0.61749
-19.075	-0.48173	6.3336	-3.0513	5.6835
-21.103	-1.1911	-1.0904	0.96567	-1.0686
-14.266	4.0564	6.4687	-0.99023	0.4736
-13.413	2.3938	-1.2202	3.1024	-1.9784
-19.953	-0.87579	5.0675	2.109	0.07462
-18.707	0.71502	-2.7893	-3.0455	1.5738
-19.939	1.6283	0.17554	-2.7526	-3.9762
-16.903	0.089229	-1.1859	2.7593	1.9864
-19.226	-0.7202	2.7185	3.7014	-1.8907
-20.751	-1.9849	-4.0412	1.6744	-2.0063
-16.681	1.0525	0.70529	3.8061	-1.4522
-13.948	4.2262	4.3	-1.6824	0.74087
-24.14	-3.3708	1.0529	-0.9403	-2.6001
-12.436	4.1267	5.0297	1.7644	0.29988
-20.563	0.16155	-2.6599	-4.4761	1.6979
-24.402	0.33368	0.80204	-1.3549	0.96916
-17.727	4.742	4.6161	-3.5053	-0.70757
-16.434	4.5883	-0.90923	-1.0032	-6.11
-16.285	4.009	-2.0545	1.3486	-3.9142
-20.318	0.93449	2.6302	-2.4227	6.0189
-11.662	5.4357	2.1397	0.85697	2.0038
-15.503	0.84274	1.2619	5.9087	1.3877
-19.613	2.5083	0.69155	1.2134	-5.4556
-18.293	0.85476	-2.6597	2.3433	0.055718
-21.171	1.1008	-1.4549	1.4478	-4.8076
-20.157	4.3656	4.0567	-5.2456	-0.013761
-19.664	1.0372	-5.9029	-0.61149	0.25514
-17.073	5.912	1.7228	-1.2857	-6.953
-18.718	2.3707	-3.6344	-1.6132	-4.2838
-21.42	0.85328	6.2217	-3.119	4.6678
-14.061	3.5379	1.9927	1.2795	3.0899
-17.456	3.2058	0.27134	0.30346	-3.616
-15.214	3.052	3.2958	2.3604	-1.825
-21.778	0.54318	-2.0637	-3.1487	-0.39001
-22.356	-1.3335	2.2968	0.57205	0.57207
-13.961	3.6146	3.4778	2.4742	0.48758
-13.982	5.5272	0.33464	-1.9579	-0.19358
-23.49	-2.0282	3.7624	2.4373	1.2697
-19.734	1.484	4.6314	1.6392	-0.39057
-20.524	-0.49359	-1.8144	2.0027	-1.6909
-26.823	-2.4098	-2.5453	-0.89227	-1.2423
-15.491	5.3224	3.4962	-1.454	0.4692
-20.773	0.3642	-1.1556	-0.37935	1.297
-12.144	5.4134	1.4633	-0.33862	0.90749
-21.187	0.80724	-1.7765	0.81343	-0.04422
-16.246	4.7424	3.689	-2.1847	1.3116
-22.349	0.93525	1.1789	-1.3379	-6.7823
-23.346	-0.80466	-1.0485	0.44935	-2.5018
-20.832	0.82592	2.9036	1.9814	-0.90941
-20.407	3.1417	5.0117	-3.9707	3.0767
-24.569	-1.7876	-2.4408	0.10592	-0.3899
-25.958	-1.459	-0.47683	-0.37529	-2.5883
-26.51	-1.315	1.338	-0.59946	-2.5932
-24.596	1.947	1.688	-2.2051	-1.6447
-21.178	-0.15739	3.8435	4.5829	-0.25717
-19.595	1.8843	3.0368	3.7888	-3.7705
-20.137	1.3577	4.0054	4.21	-1.2256
-25.153	-2.0238	4.3953	2.2194	3.3589
-15.522	5.6367	4.8567	-1.8646	-1.4079
-21.677	-1.6973	5.3804	0.82585	0.073864
-14.369	4.9143	5.7857	1.5096	-1.2159
-23.672	0.26419	0.98067	-0.32983	0.18903
-17.285	5.5356	2.0698	-1.8771	-6.3967
-20.318	0.93449	2.6302	-2.4227	6.0189
-15.477	2.171	1.6528	2.7039	2.2473
-18.803	5.4227	2.6224	-4.652	-3.937
-24.035	-0.98061	-0.99141	-2.2805	3.4246
-21.146	0.48905	2.7516	2.0603	1.6864
-18.745	4.1707	1.7357	-0.82915	-5.5252
-18.013	3.1794	5.8159	-1.285	1.2465
-12.425	5.4187	-0.016417	0.54137	2.7999
-16.559	1.1718	4.3207	5.596	0.30993
-12.425	5.4187	-0.016417	0.54137	2.7999
-15.536	3.5628	-6.0731	0.98354	-2.9146
-14.843	4.7264	6.5395	1.6568	0.57142
-17.852	2.9632	-0.78962	1.873	-5.7903
-25.855	-0.059632	-0.35146	-2.6125	-0.48892
-27.129	-3.0462	1.4636	-2.2607	-3.6128
-20.048	-0.13242	-1.9748	2.4762	-2.6279
-14.835	5.5465	4.3876	-0.10517	-3.6148
-18.413	3.3538	-1.4415	-1.2916	-0.41086
-16.043	3.9476	2.085	3.9219	-5.2436
-26.763	-3.1529	2.5488	-0.71264	-1.6585
-15.373	5.7061	1.0796	-1.0535	-4.7901
-19.437	0.13448	4.2722	3.9656	-2.6235
-14.159	3.784	1.7875	0.81569	2.4402
-16.224	2.5821	2.7441	0.9323	0.10635
-15.338	6.1737	-1.6076	-3.2378	-2.8469
-12.019	5.7296	5.9585	4.2762	-2.5355
-16.461	5.3645	5.0361	-1.5115	-0.15341
-15.222	4.4355	-0.03155	-0.51466	-0.29351
-16.257	3.2975	4.0741	0.47871	0.7581
-16.254	4.1685	-0.18345	-0.76682	-2.2915
-15.292	4.9002	3.0129	0.0155	-1.2964
-14.907	3.9935	5.6539	4.8888	-1.3562
-20.419	2.0977	-0.48528	-1.3131	-1.6787
-21.692	-0.75807	-5.0568	-0.19485	-0.45411
-23.689	0.21606	1.7736	-5.7061	1.2691
-27.112	-3.3722	-2.4365	-1.8429	-1.6895
-17.656	3.772	-3.6987	-5.447	-0.9002
-25.946	-2.3949	-2.1758	-1.0435	-1.4836
-23.099	-0.34094	-3.1587	1.2384	-2.124
-19.358	1.8741	2.9632	2.6501	-4.2256
-15.299	5.1823	3.1012	-0.95809	1.7575
-20.808	0.88369	4.2389	3.4792	-0.4809
-16.59	2.8103	3.8436	3.1727	0.73822
-19.802	2.8395	2.8003	-3.2789	2.6059
-23.349	2.1827	3.6597	-5.4125	2.3845
-27.466	-1.4274	0.098549	-0.49277	-0.63704
-17.573	3.9358	7.1713	-1.9882	4.0619
-17.896	6.6108	1.6275	-2.9832	-5.0758
-22.427	-0.28453	-2.1426	2.2566	-0.14415
-19.271	2.153	-3.2013	1.5542	-1.1405
-20.266	3.0718	2.3437	0.28239	-3.3577
-19.069	2.0472	5.0432	3.4827	0.51992
-18.061	2.3265	0.56335	1.4875	0.017479
-19.846	2.7138	-3.2308	-1.7866	-0.8781
-21.973	0.0087816	1.6701	3.7423	0.074478
-23.486	2.978	2.3902	-7.2347	-1.0787
-17.274	3.9941	1.1677	-2.6238	3.9324
-22.462	1.2731	-2.0672	-3.6089	0.62783
-21.57	0.93688	-2.3467	2.5012	-3.7638
-20.589	0.25786	-2.8423	3.4652	-0.4781
-16.684	3.9985	0.41221	-1.7657	4.6216
-17.837	4.7451	-0.32269	-2.4718	-3.2284
-16.748	1.7484	1.9212	5.5653	-1.0102
-24.2	-0.4501	-1.9008	0.65617	-0.91093
-23.817	-0.062576	-3.2325	1.5418	-1.0944
-14.419	2.9692	4.6471	2.5922	0.55757
-18.904	3.0993	2.9957	-2.5147	2.4508
-21.683	0.042827	0.97772	3.9078	0.23476
-19.843	1.9488	-0.31533	-0.73241	2.2626
-20.286	-0.12698	0.2232	3.6204	0.33817
-26.17	-0.70923	-0.62883	0.31997	-1.0592
-17.07	2.3742	-3.2456	1.5476	1.2421
-14.225	6.4204	4.8181	-0.99464	-2.5363
-15.717	4.1035	0.53624	-1.7554	4.0571
-14.743	6.0403	-1.5934	-1.8651	-2.6998
-23.089	2.5573	-2.1396	-6.9952	2.8367
-16.893	6.6327	2.003	-3.1016	-5.7553
-27.29	-2.4344	-0.8546	-1.0915	-3.1519
-19.071	3.7381	1.1934	-3.3056	0.16635
-27.26	-1.5075	0.9555	-0.53936	-3.4607
-22.149	1.007	-2.0369	-2.6903	-0.3044
